type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0137133,-0.0944519,0.93223,0.0047487,-0.0124331,0.0105973,0.999855,1541955754,45119164,1541955754,60794662
Mocap,-0.0137188,-0.0944561,0.932229,0.00469483,-0.0124785,0.0106639,0.999854,1541955754,54983156,1541955754,70844662
Mocap,-0.0137167,-0.0944788,0.932225,0.004718,-0.0124561,0.010659,0.999855,1541955754,65552123,1541955754,80793662
Mocap,-0.013736,-0.0944656,0.932231,0.00474377,-0.0124537,0.0107041,0.999854,1541955754,75431988,1541955754,90949662
Mocap,-0.0137208,-0.0944652,0.932232,0.00469573,-0.0124529,0.0106415,0.999855,1541955754,85953021,1541955754,100794662
Mocap,-0.0137176,-0.0944519,0.932228,0.00471933,-0.0124744,0.0106006,0.999855,1541955754,95401483,1541955754,110947662
Mocap,-0.0137215,-0.0944617,0.932234,0.00469864,-0.0124433,0.0107085,0.999854,1541955754,105254818,1541955754,120792662
Mocap,-0.0137279,-0.0944704,0.932226,0.00470062,-0.0124886,0.0106804,0.999854,1541955754,114966469,1541955754,130842662
Mocap,-0.0137285,-0.0944679,0.932231,0.00470631,-0.012472,0.0107204,0.999854,1541955754,125209287,1541955754,140793662
Mocap,-0.0137171,-0.0944709,0.932221,0.00470886,-0.0124686,0.0106863,0.999854,1541955754,134777874,1541955754,150947662
Mocap,-0.0137178,-0.0944672,0.932221,0.00470844,-0.0124644,0.0107196,0.999854,1541955754,146244903,1541955754,160797662
Mocap,-0.0137142,-0.0944541,0.932226,0.00473484,-0.0125148,0.0106112,0.999854,1541955754,155250364,1541955754,170947662
Mocap,-0.0137253,-0.0944429,0.932223,0.00474062,-0.0125132,0.0105836,0.999854,1541955754,165480201,1541955754,180794662
Mocap,-0.0137242,-0.0944645,0.932224,0.00474157,-0.0125202,0.0106979,0.999853,1541955754,174905875,1541955754,190945662
