type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0522792,-0.0385067,1.00081,0.00258833,-0.00495079,-0.0602363,0.998169,1540497916,426355712,1540497916,456108041
Mocap,0.0522752,-0.038511,1.00081,0.00271887,-0.00469532,-0.0604521,0.998156,1540497916,436144719,1540497916,466991041
Mocap,0.0522747,-0.0385216,1.00082,0.00273209,-0.00469824,-0.0604682,0.998155,1540497916,445855755,1540497916,471944041
Mocap,0.0522605,-0.0385223,1.00081,0.00270058,-0.00477688,-0.0603197,0.998164,1540497916,456347999,1540497916,486365041
Mocap,0.0522773,-0.0385104,1.00082,0.00260417,-0.00500134,-0.0601786,0.998172,1540497916,466274195,1540497916,491481041
Mocap,0.0522849,-0.0384929,1.00081,0.0026291,-0.00494888,-0.060189,0.998171,1540497916,476072798,1540497916,507071041
Mocap,0.0522753,-0.0385068,1.0008,0.00265153,-0.00489043,-0.0602449,0.998168,1540497916,486174824,1540497916,516322041
Mocap,0.0522779,-0.0385257,1.0008,0.00277118,-0.00462281,-0.0605981,0.998148,1540497916,506014617,1540497916,536507041
Mocap,0.0522643,-0.0384832,1.00081,0.00252872,-0.00490622,-0.0603939,0.998159,1540497916,526195384,1540497916,551491041
Mocap,0.0522693,-0.0384953,1.0008,0.00260927,-0.00507699,-0.0601438,0.998173,1540497916,536419668,1540497916,567170041
Mocap,0.0522719,-0.0385114,1.0008,0.0027923,-0.00465014,-0.0606666,0.998143,1540497916,546544721,1540497916,577186041
Mocap,0.0522699,-0.0385192,1.00081,0.00265497,-0.00470947,-0.0604929,0.998154,1540497916,566474269,1540497916,597247041
Mocap,0.0522768,-0.0384997,1.0008,0.00256689,-0.00501292,-0.0601045,0.998176,1540497916,586475423,1540497916,616517041
Mocap,0.0522701,-0.0385081,1.0008,0.00256513,-0.00490107,-0.0602625,0.998167,1540497916,595889661,1540497916,627278041
Mocap,0.0522554,-0.038513,1.0008,0.00265072,-0.00492244,-0.0602368,0.998168,1540497916,606202878,1540497916,637299041
Mocap,0.0522649,-0.0384976,1.0008,0.00252061,-0.00498246,-0.0602098,0.99817,1540497916,616781348,1540497916,646408041
Mocap,0.0522751,-0.0385124,1.0008,0.00272539,-0.00465319,-0.0605725,0.998149,1540497916,626521528,1540497916,656347041
Mocap,0.0522623,-0.0385106,1.00081,0.00267082,-0.0046876,-0.060529,0.998152,1540497916,636118612,1540497916,666595041
Mocap,0.0522598,-0.0385228,1.0008,0.00268499,-0.00478568,-0.0604001,0.998159,1540497916,645963975,1540497916,676771041
