type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0310793,-0.132151,0.931803,0.00285955,-0.0116343,0.0641566,0.997868,1541955886,119357784,1541955886,141097906
Mocap,-0.031083,-0.132151,0.931801,0.00276436,-0.0116876,0.0643818,0.997853,1541955886,129088230,1541955886,151057906
Mocap,-0.0310825,-0.132162,0.931798,0.00284537,-0.011619,0.064231,0.997863,1541955886,139885975,1541955886,161097906
Mocap,-0.0310789,-0.132157,0.931794,0.00285846,-0.0116318,0.0641758,0.997867,1541955886,149228084,1541955886,171074906
Mocap,-0.0310759,-0.132163,0.931803,0.00275278,-0.0117181,0.0643676,0.997854,1541955886,159356288,1541955886,181152906
Mocap,-0.0311453,-0.132206,0.931716,0.00286135,-0.0118407,0.064328,0.997854,1541955886,169141051,1541955886,191134906
Mocap,-0.0310134,-0.132121,0.931875,0.00278352,-0.0114912,0.0641433,0.997871,1541955886,179325663,1541955886,201195906
Mocap,-0.0310531,-0.132171,0.93179,0.00288062,-0.0116483,0.0643836,0.997853,1541955886,189516046,1541955886,211168906
Mocap,-0.0310893,-0.132153,0.931801,0.00282408,-0.0115967,0.0642007,0.997866,1541955886,199767443,1541955886,221222906
Mocap,-0.0310791,-0.13215,0.931795,0.00276421,-0.0117096,0.064372,0.997853,1541955886,209352884,1541955886,231171906
Mocap,-0.0310742,-0.132162,0.931799,0.00280672,-0.0115859,0.0642265,0.997864,1541955886,219081884,1541955886,241213906
Mocap,-0.031075,-0.132158,0.931798,0.00276056,-0.0117401,0.0643879,0.997852,1541955886,229393977,1541955886,251164906
Mocap,-0.0310789,-0.132149,0.931798,0.0027731,-0.0117332,0.0643508,0.997855,1541955886,239248615,1541955886,261203906
Mocap,-0.0310718,-0.132141,0.9318,0.00277357,-0.0117337,0.0643365,0.997855,1541955886,249881320,1541955886,270897906
