type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0431235,-0.0217827,1.00081,-0.000723319,-0.0120706,-0.0736619,0.99721,1540497792,324873025,1540497792,356674377
Mocap,0.0431322,-0.0218182,1.00073,-0.00065496,-0.012335,-0.0734181,0.997225,1540497792,334836090,1540497792,366743377
Mocap,0.0430927,-0.0218008,1.00081,-0.000619183,-0.0122409,-0.0736149,0.997211,1540497792,344839000,1540497792,377571377
Mocap,0.043085,-0.021797,1.00081,-0.000573045,-0.0122371,-0.0736097,0.997212,1540497792,354974528,1540497792,378562377
Mocap,0.0431013,-0.0218122,1.0008,-0.000546152,-0.0121132,-0.0736051,0.997214,1540497792,365404249,1540497792,388594377
Mocap,0.0431118,-0.0217782,1.00083,-0.000729651,-0.0120543,-0.0735962,0.997215,1540497792,374986563,1540497792,406813377
Mocap,0.0430957,-0.0217868,1.00082,-0.00065117,-0.0121516,-0.0736733,0.997208,1540497792,384718650,1540497792,416697377
Mocap,0.0431115,-0.0218312,1.0008,-0.000545403,-0.0120284,-0.073582,0.997216,1540497792,394993834,1540497792,427661377
Mocap,0.0431038,-0.0218138,1.0008,-0.000587878,-0.0121512,-0.0735449,0.997218,1540497792,404915542,1540497792,436780377
Mocap,0.0431114,-0.021802,1.00072,-0.000673612,-0.0126067,-0.073439,0.99722,1540497792,415523261,1540497792,446989377
Mocap,0.0430975,-0.021791,1.00082,-0.000632378,-0.012144,-0.0736621,0.997209,1540497792,425011362,1540497792,457011377
Mocap,0.0430997,-0.0217926,1.00082,-0.000659751,-0.0121472,-0.0736435,0.99721,1540497792,435189686,1540497792,466730377
Mocap,0.0431111,-0.0218096,1.00072,-0.000704163,-0.0124528,-0.0735078,0.997217,1540497792,445226431,1540497792,477049377
Mocap,0.0430871,-0.0218111,1.00081,-0.000630202,-0.0121178,-0.073652,0.99721,1540497792,454868911,1540497792,486858377
Mocap,0.0430772,-0.0218295,1.0007,-0.00062419,-0.0126359,-0.0734315,0.99722,1540497792,465256985,1540497792,496931377
Mocap,0.0431071,-0.0217943,1.0008,-0.000581181,-0.0121152,-0.0736968,0.997207,1540497792,475093377,1540497792,506804377
Mocap,0.0431212,-0.0217841,1.00083,-0.00069672,-0.0119954,-0.0736089,0.997215,1540497792,485103905,1540497792,516199377
Mocap,0.043103,-0.0217771,1.0008,-0.000560664,-0.0121387,-0.0737586,0.997202,1540497792,494869738,1540497792,527164377
Mocap,0.0431103,-0.0217839,1.00083,-0.000730426,-0.0120856,-0.0736143,0.997213,1540497792,504418582,1540497792,536861377
Mocap,0.043105,-0.021793,1.00083,-0.000672485,-0.0120453,-0.0736582,0.997211,1540497792,515373666,1540497792,538924377
Mocap,0.0431191,-0.021801,1.00081,-0.000614329,-0.0119817,-0.0735505,0.997219,1540497792,524731613,1540497792,548850377
Mocap,0.043115,-0.0217854,1.00082,-0.000728128,-0.0120921,-0.0735846,0.997215,1540497792,534867232,1540497792,558842377
Mocap,0.0431144,-0.0217826,1.00081,-0.000700975,-0.0119666,-0.0736686,0.997211,1540497792,545063859,1540497792,568334377
